traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id
16,15,6,49,844,"Kota Gede, Yogyakarta",860,5558,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:49:01.814230+07:00,"2025-08-10T15-49-01.814230+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
40,15,6,49,466,"Prawirotaman, Yogyakarta",506,2709,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:49:01.913606+07:00,"2025-08-10T15-49-01.913606+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
17,15,6,54,400,"Stasiun Lempuyangan, Yogyakarta",417,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:08.641314+07:00,"2025-08-10T15-54-08.641314+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
118,15,6,54,654,"Stasiun Tugu, Yogyakarta",772,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:08.823089+07:00,"2025-08-10T15-54-08.823089+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
119,15,6,54,704,"Tugu Jogja, Yogyakarta",823,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:08.908285+07:00,"2025-08-10T15-54-08.908285+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
201,15,6,54,448,"Malioboro, Yogyakarta",649,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:09.119004+07:00,"2025-08-10T15-54-09.119004+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
17,15,6,54,844,"Kota Gede, Yogyakarta",861,5558,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:09.307473+07:00,"2025-08-10T15-54-09.307473+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
49,15,6,54,466,"Prawirotaman, Yogyakarta",515,2709,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:54:09.407708+07:00,"2025-08-10T15-54-09.407708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
35,15,6,59,400,"Stasiun Lempuyangan, Yogyakarta",435,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.126813+07:00,"2025-08-10T15-59-14.126813+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
109,15,6,59,654,"Stasiun Tugu, Yogyakarta",763,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.211817+07:00,"2025-08-10T15-59-14.211817+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
95,15,6,59,714,"Tugu Jogja, Yogyakarta",809,3902,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.415826+07:00,"2025-08-10T15-59-14.415826+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
205,15,6,59,448,"Malioboro, Yogyakarta",653,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.586040+07:00,"2025-08-10T15-59-14.586040+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
71,15,6,59,840,"Kota Gede, Yogyakarta",911,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.699730+07:00,"2025-08-10T15-59-14.699730+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
87,15,6,59,462,"Prawirotaman, Yogyakarta",549,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T15:59:14.857854+07:00,"2025-08-10T15-59-14.857854+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
28,16,6,4,400,"Stasiun Lempuyangan, Yogyakarta",428,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.131121+07:00,"2025-08-10T16-04-19.131121+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
108,16,6,4,654,"Stasiun Tugu, Yogyakarta",762,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.392253+07:00,"2025-08-10T16-04-19.392253+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
107,16,6,4,704,"Tugu Jogja, Yogyakarta",811,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.539393+07:00,"2025-08-10T16-04-19.539393+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
207,16,6,4,448,"Malioboro, Yogyakarta",655,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.693955+07:00,"2025-08-10T16-04-19.693955+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
86,16,6,4,840,"Kota Gede, Yogyakarta",926,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.847614+07:00,"2025-08-10T16-04-19.847614+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
103,16,6,4,462,"Prawirotaman, Yogyakarta",565,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:04:19.967367+07:00,"2025-08-10T16-04-19.967367+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
36,16,6,9,400,"Stasiun Lempuyangan, Yogyakarta",436,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.014645+07:00,"2025-08-10T16-09-26.014645+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
154,16,6,9,654,"Stasiun Tugu, Yogyakarta",808,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.246308+07:00,"2025-08-10T16-09-26.246308+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
168,16,6,9,704,"Tugu Jogja, Yogyakarta",872,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.391754+07:00,"2025-08-10T16-09-26.391754+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
279,16,6,9,448,"Malioboro, Yogyakarta",727,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.644818+07:00,"2025-08-10T16-09-26.644818+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
75,16,6,9,840,"Kota Gede, Yogyakarta",915,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.797081+07:00,"2025-08-10T16-09-26.797081+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
107,16,6,9,462,"Prawirotaman, Yogyakarta",569,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:09:26.915574+07:00,"2025-08-10T16-09-26.915574+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
36,16,6,14,400,"Stasiun Lempuyangan, Yogyakarta",436,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:32.357797+07:00,"2025-08-10T16-14-32.357797+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
89,16,6,14,654,"Stasiun Tugu, Yogyakarta",743,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:32.494979+07:00,"2025-08-10T16-14-32.494979+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
106,16,6,14,704,"Tugu Jogja, Yogyakarta",810,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:32.651357+07:00,"2025-08-10T16-14-32.651357+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
260,16,6,14,448,"Malioboro, Yogyakarta",708,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:32.770352+07:00,"2025-08-10T16-14-32.770352+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
62,16,6,14,840,"Kota Gede, Yogyakarta",902,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:32.882345+07:00,"2025-08-10T16-14-32.882345+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
113,16,6,14,462,"Prawirotaman, Yogyakarta",575,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:14:33.032245+07:00,"2025-08-10T16-14-33.032245+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
27,16,6,19,400,"Stasiun Lempuyangan, Yogyakarta",427,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.068542+07:00,"2025-08-10T16-19-39.068542+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
76,16,6,19,654,"Stasiun Tugu, Yogyakarta",730,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.236383+07:00,"2025-08-10T16-19-39.236383+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
70,16,6,19,704,"Tugu Jogja, Yogyakarta",774,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.325787+07:00,"2025-08-10T16-19-39.325787+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
309,16,6,19,448,"Malioboro, Yogyakarta",757,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.421648+07:00,"2025-08-10T16-19-39.421648+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
34,16,6,19,840,"Kota Gede, Yogyakarta",874,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.525055+07:00,"2025-08-10T16-19-39.525055+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
66,16,6,19,462,"Prawirotaman, Yogyakarta",528,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:19:39.667595+07:00,"2025-08-10T16-19-39.667595+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
88,16,6,24,400,"Stasiun Lempuyangan, Yogyakarta",488,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.034594+07:00,"2025-08-10T16-24-45.034594+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
126,16,6,24,654,"Stasiun Tugu, Yogyakarta",780,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.226520+07:00,"2025-08-10T16-24-45.226520+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
75,16,6,24,704,"Tugu Jogja, Yogyakarta",779,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.403217+07:00,"2025-08-10T16-24-45.403217+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
345,16,6,24,448,"Malioboro, Yogyakarta",793,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.552416+07:00,"2025-08-10T16-24-45.552416+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
51,16,6,24,840,"Kota Gede, Yogyakarta",891,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.775903+07:00,"2025-08-10T16-24-45.775903+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
81,16,6,24,462,"Prawirotaman, Yogyakarta",543,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:24:45.861312+07:00,"2025-08-10T16-24-45.861312+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
38,16,6,29,400,"Stasiun Lempuyangan, Yogyakarta",438,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:52.557533+07:00,"2025-08-10T16-29-52.557533+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
101,16,6,29,654,"Stasiun Tugu, Yogyakarta",755,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:52.652615+07:00,"2025-08-10T16-29-52.652615+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
91,16,6,29,704,"Tugu Jogja, Yogyakarta",795,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:52.847282+07:00,"2025-08-10T16-29-52.847282+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
371,16,6,29,448,"Malioboro, Yogyakarta",819,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:52.958586+07:00,"2025-08-10T16-29-52.958586+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
51,16,6,29,840,"Kota Gede, Yogyakarta",891,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:53.075406+07:00,"2025-08-10T16-29-53.075406+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
61,16,6,29,462,"Prawirotaman, Yogyakarta",523,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:29:53.212561+07:00,"2025-08-10T16-29-53.212561+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
38,16,6,35,400,"Stasiun Lempuyangan, Yogyakarta",438,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.209075+07:00,"2025-08-10T16-35-00.209075+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
99,16,6,35,654,"Stasiun Tugu, Yogyakarta",753,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.316776+07:00,"2025-08-10T16-35-00.316776+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
115,16,6,35,704,"Tugu Jogja, Yogyakarta",819,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.465486+07:00,"2025-08-10T16-35-00.465486+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
348,16,6,35,448,"Malioboro, Yogyakarta",796,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.580385+07:00,"2025-08-10T16-35-00.580385+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
37,16,6,35,840,"Kota Gede, Yogyakarta",877,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.694323+07:00,"2025-08-10T16-35-00.694323+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
76,16,6,35,462,"Prawirotaman, Yogyakarta",538,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:35:00.799274+07:00,"2025-08-10T16-35-00.799274+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
47,16,6,40,400,"Stasiun Lempuyangan, Yogyakarta",447,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:06.419674+07:00,"2025-08-10T16-40-06.419674+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
101,16,6,40,654,"Stasiun Tugu, Yogyakarta",755,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:06.608160+07:00,"2025-08-10T16-40-06.608160+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
156,16,6,40,704,"Tugu Jogja, Yogyakarta",860,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:06.750547+07:00,"2025-08-10T16-40-06.750547+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
374,16,6,40,448,"Malioboro, Yogyakarta",822,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:06.908107+07:00,"2025-08-10T16-40-06.908107+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
51,16,6,40,840,"Kota Gede, Yogyakarta",891,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:07.110025+07:00,"2025-08-10T16-40-07.110025+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
108,16,6,40,462,"Prawirotaman, Yogyakarta",570,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:40:07.225959+07:00,"2025-08-10T16-40-07.225959+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
53,16,6,45,400,"Stasiun Lempuyangan, Yogyakarta",453,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:11.698216+07:00,"2025-08-10T16-45-11.698216+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
112,16,6,45,654,"Stasiun Tugu, Yogyakarta",766,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:11.797917+07:00,"2025-08-10T16-45-11.797917+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
131,16,6,45,714,"Tugu Jogja, Yogyakarta",845,3902,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:12.009008+07:00,"2025-08-10T16-45-12.009008+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
416,16,6,45,448,"Malioboro, Yogyakarta",864,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:12.119696+07:00,"2025-08-10T16-45-12.119696+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
55,16,6,45,840,"Kota Gede, Yogyakarta",895,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:12.260440+07:00,"2025-08-10T16-45-12.260440+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
97,16,6,45,462,"Prawirotaman, Yogyakarta",559,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:45:12.394747+07:00,"2025-08-10T16-45-12.394747+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
63,16,6,50,400,"Stasiun Lempuyangan, Yogyakarta",463,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.347916+07:00,"2025-08-10T16-50-18.347916+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
87,16,6,50,654,"Stasiun Tugu, Yogyakarta",741,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.463964+07:00,"2025-08-10T16-50-18.463964+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
108,16,6,50,704,"Tugu Jogja, Yogyakarta",812,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.630250+07:00,"2025-08-10T16-50-18.630250+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
405,16,6,50,448,"Malioboro, Yogyakarta",853,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.787939+07:00,"2025-08-10T16-50-18.787939+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
78,16,6,50,840,"Kota Gede, Yogyakarta",918,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.912265+07:00,"2025-08-10T16-50-18.912265+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
100,16,6,50,462,"Prawirotaman, Yogyakarta",562,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:50:18.997791+07:00,"2025-08-10T16-50-18.997791+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
50,16,6,55,400,"Stasiun Lempuyangan, Yogyakarta",450,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.054604+07:00,"2025-08-10T16-55-25.054604+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
96,16,6,55,654,"Stasiun Tugu, Yogyakarta",750,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.262189+07:00,"2025-08-10T16-55-25.262189+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
86,16,6,55,704,"Tugu Jogja, Yogyakarta",790,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.411275+07:00,"2025-08-10T16-55-25.411275+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
381,16,6,55,448,"Malioboro, Yogyakarta",829,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.631955+07:00,"2025-08-10T16-55-25.631955+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
51,16,6,55,840,"Kota Gede, Yogyakarta",891,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.795448+07:00,"2025-08-10T16-55-25.795448+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
93,16,6,55,462,"Prawirotaman, Yogyakarta",555,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T16:55:25.899340+07:00,"2025-08-10T16-55-25.899340+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
50,17,6,0,400,"Stasiun Lempuyangan, Yogyakarta",450,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:32.312863+07:00,"2025-08-10T17-00-32.312863+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
112,17,6,0,654,"Stasiun Tugu, Yogyakarta",766,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:32.458614+07:00,"2025-08-10T17-00-32.458614+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
125,17,6,0,704,"Tugu Jogja, Yogyakarta",829,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:32.602833+07:00,"2025-08-10T17-00-32.602833+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
444,17,6,0,448,"Malioboro, Yogyakarta",892,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:32.694977+07:00,"2025-08-10T17-00-32.694977+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
61,17,6,0,840,"Kota Gede, Yogyakarta",901,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:32.820896+07:00,"2025-08-10T17-00-32.820896+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
91,17,6,0,462,"Prawirotaman, Yogyakarta",553,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:00:33.025070+07:00,"2025-08-10T17-00-33.025070+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
69,17,6,5,400,"Stasiun Lempuyangan, Yogyakarta",469,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:37.803901+07:00,"2025-08-10T17-05-37.803901+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
104,17,6,5,654,"Stasiun Tugu, Yogyakarta",758,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:37.953102+07:00,"2025-08-10T17-05-37.953102+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
137,17,6,5,704,"Tugu Jogja, Yogyakarta",841,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:38.060182+07:00,"2025-08-10T17-05-38.060182+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
400,17,6,5,448,"Malioboro, Yogyakarta",848,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:38.157041+07:00,"2025-08-10T17-05-38.157041+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
75,17,6,5,840,"Kota Gede, Yogyakarta",915,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:38.294641+07:00,"2025-08-10T17-05-38.294641+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
95,17,6,5,462,"Prawirotaman, Yogyakarta",557,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:05:38.412689+07:00,"2025-08-10T17-05-38.412689+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
70,17,6,10,400,"Stasiun Lempuyangan, Yogyakarta",470,2314,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:45.206442+07:00,"2025-08-10T17-10-45.206442+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
114,17,6,10,654,"Stasiun Tugu, Yogyakarta",768,3620,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:45.419713+07:00,"2025-08-10T17-10-45.419713+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
159,17,6,10,704,"Tugu Jogja, Yogyakarta",863,3756,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:45.529637+07:00,"2025-08-10T17-10-45.529637+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
382,17,6,10,448,"Malioboro, Yogyakarta",830,2381,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:45.708930+07:00,"2025-08-10T17-10-45.708930+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
83,17,6,10,840,"Kota Gede, Yogyakarta",923,5591,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:45.920101+07:00,"2025-08-10T17-10-45.920101+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
77,17,6,10,462,"Prawirotaman, Yogyakarta",539,2742,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10T17:10:46.047545+07:00,"2025-08-10T17-10-46.047545+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
