,traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id,timestamp_5min
699,-104,1,6,9,589,"Malioboro, Yogyakarta",485,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:09:02.587700+07:00,"2025-08-10T01-09-02.587700+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:05:00+07:00
700,-205,1,6,9,1141,"Kota Gede, Yogyakarta",936,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:09:02.783764+07:00,"2025-08-10T01-09-02.783764+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:05:00+07:00
701,-161,1,6,9,1114,"Prawirotaman, Yogyakarta",953,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:09:02.952001+07:00,"2025-08-10T01-09-02.952001+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:05:00+07:00
702,-34,1,6,14,464,"Stasiun Lempuyangan, Yogyakarta",430,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:11.784994+07:00,"2025-08-10T01-14-11.784994+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:10:00+07:00
703,-95,1,6,14,543,"Stasiun Tugu, Yogyakarta",448,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:11.963258+07:00,"2025-08-10T01-14-11.963258+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:10:00+07:00
704,-127,1,6,14,544,"Tugu Jogja, Yogyakarta",417,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:12.086231+07:00,"2025-08-10T01-14-12.086231+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:10:00+07:00
705,-105,1,6,14,589,"Malioboro, Yogyakarta",484,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:12.210524+07:00,"2025-08-10T01-14-12.210524+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:10:00+07:00
706,-220,1,6,14,1141,"Kota Gede, Yogyakarta",921,7785,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:12.383655+07:00,"2025-08-10T01-14-12.383655+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:10:00+07:00
707,-197,1,6,14,1114,"Prawirotaman, Yogyakarta",917,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:14:12.541512+07:00,"2025-08-10T01-14-12.541512+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:10:00+07:00
708,-39,1,6,19,464,"Stasiun Lempuyangan, Yogyakarta",425,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.239866+07:00,"2025-08-10T01-19-22.239866+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:15:00+07:00
709,-93,1,6,19,543,"Stasiun Tugu, Yogyakarta",450,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.334403+07:00,"2025-08-10T01-19-22.334403+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:15:00+07:00
710,-127,1,6,19,544,"Tugu Jogja, Yogyakarta",417,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.461971+07:00,"2025-08-10T01-19-22.461971+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:15:00+07:00
711,-112,1,6,19,589,"Malioboro, Yogyakarta",477,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.706094+07:00,"2025-08-10T01-19-22.706094+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:15:00+07:00
712,-315,1,6,19,1227,"Kota Gede, Yogyakarta",912,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.828758+07:00,"2025-08-10T01-19-22.828758+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:15:00+07:00
713,-218,1,6,19,1114,"Prawirotaman, Yogyakarta",896,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:19:22.962657+07:00,"2025-08-10T01-19-22.962657+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:15:00+07:00
714,-43,1,6,24,464,"Stasiun Lempuyangan, Yogyakarta",421,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.291594+07:00,"2025-08-10T01-24-29.291594+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:20:00+07:00
715,-86,1,6,24,543,"Stasiun Tugu, Yogyakarta",457,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.499569+07:00,"2025-08-10T01-24-29.499569+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:20:00+07:00
716,-139,1,6,24,533,"Tugu Jogja, Yogyakarta",394,2749,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.597563+07:00,"2025-08-10T01-24-29.597563+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:20:00+07:00
717,-112,1,6,24,589,"Malioboro, Yogyakarta",477,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.682678+07:00,"2025-08-10T01-24-29.682678+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:20:00+07:00
718,-316,1,6,24,1227,"Kota Gede, Yogyakarta",911,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.831417+07:00,"2025-08-10T01-24-29.831417+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:20:00+07:00
719,-221,1,6,24,1114,"Prawirotaman, Yogyakarta",893,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:24:29.959208+07:00,"2025-08-10T01-24-29.959208+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:20:00+07:00
720,-52,1,6,29,464,"Stasiun Lempuyangan, Yogyakarta",412,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:35.262311+07:00,"2025-08-10T01-29-35.262311+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:25:00+07:00
721,-93,1,6,29,543,"Stasiun Tugu, Yogyakarta",450,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:35.495574+07:00,"2025-08-10T01-29-35.495574+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:25:00+07:00
722,-128,1,6,29,544,"Tugu Jogja, Yogyakarta",416,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:35.666046+07:00,"2025-08-10T01-29-35.666046+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:25:00+07:00
723,-101,1,6,29,589,"Malioboro, Yogyakarta",488,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:35.811162+07:00,"2025-08-10T01-29-35.811162+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:25:00+07:00
724,-301,1,6,29,1206,"Kota Gede, Yogyakarta",905,7746,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:36.008117+07:00,"2025-08-10T01-29-36.008117+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:25:00+07:00
725,-220,1,6,29,1114,"Prawirotaman, Yogyakarta",894,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:29:36.262226+07:00,"2025-08-10T01-29-36.262226+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:25:00+07:00
726,-49,1,6,34,464,"Stasiun Lempuyangan, Yogyakarta",415,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:42.286443+07:00,"2025-08-10T01-34-42.286443+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:30:00+07:00
727,-91,1,6,34,543,"Stasiun Tugu, Yogyakarta",452,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:42.439493+07:00,"2025-08-10T01-34-42.439493+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:30:00+07:00
728,-130,1,6,34,544,"Tugu Jogja, Yogyakarta",414,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:42.567245+07:00,"2025-08-10T01-34-42.567245+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:30:00+07:00
729,-105,1,6,34,589,"Malioboro, Yogyakarta",484,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:42.697095+07:00,"2025-08-10T01-34-42.697095+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:30:00+07:00
730,-322,1,6,34,1227,"Kota Gede, Yogyakarta",905,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:42.883916+07:00,"2025-08-10T01-34-42.883916+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:30:00+07:00
731,-241,1,6,34,1114,"Prawirotaman, Yogyakarta",873,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:34:43.005319+07:00,"2025-08-10T01-34-43.005319+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:30:00+07:00
732,-54,1,6,39,464,"Stasiun Lempuyangan, Yogyakarta",410,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.306620+07:00,"2025-08-10T01-39-48.306620+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:35:00+07:00
733,-94,1,6,39,543,"Stasiun Tugu, Yogyakarta",449,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.413314+07:00,"2025-08-10T01-39-48.413314+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:35:00+07:00
734,-121,1,6,39,544,"Tugu Jogja, Yogyakarta",423,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.542030+07:00,"2025-08-10T01-39-48.542030+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:35:00+07:00
735,-110,1,6,39,589,"Malioboro, Yogyakarta",479,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.684245+07:00,"2025-08-10T01-39-48.684245+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:35:00+07:00
736,-313,1,6,39,1227,"Kota Gede, Yogyakarta",914,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.809396+07:00,"2025-08-10T01-39-48.809396+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:35:00+07:00
737,-255,1,6,39,1114,"Prawirotaman, Yogyakarta",859,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:39:48.989576+07:00,"2025-08-10T01-39-48.989576+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:35:00+07:00
738,-60,1,6,44,464,"Stasiun Lempuyangan, Yogyakarta",404,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:57.622208+07:00,"2025-08-10T01-44-57.622208+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:40:00+07:00
739,-96,1,6,44,543,"Stasiun Tugu, Yogyakarta",447,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:57.787445+07:00,"2025-08-10T01-44-57.787445+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:40:00+07:00
740,-119,1,6,44,544,"Tugu Jogja, Yogyakarta",425,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:58.007758+07:00,"2025-08-10T01-44-58.007758+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:40:00+07:00
741,-111,1,6,44,589,"Malioboro, Yogyakarta",478,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:58.135267+07:00,"2025-08-10T01-44-58.135267+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:40:00+07:00
742,-340,1,6,44,1227,"Kota Gede, Yogyakarta",887,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:58.333135+07:00,"2025-08-10T01-44-58.333135+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:40:00+07:00
743,-269,1,6,44,1114,"Prawirotaman, Yogyakarta",845,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:44:58.568890+07:00,"2025-08-10T01-44-58.568890+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:40:00+07:00
744,-62,1,6,50,464,"Stasiun Lempuyangan, Yogyakarta",402,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:07.539698+07:00,"2025-08-10T01-50-07.539698+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:50:00+07:00
745,-97,1,6,50,543,"Stasiun Tugu, Yogyakarta",446,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:07.655886+07:00,"2025-08-10T01-50-07.655886+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:50:00+07:00
746,-125,1,6,50,544,"Tugu Jogja, Yogyakarta",419,3078,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:07.775839+07:00,"2025-08-10T01-50-07.775839+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:50:00+07:00
747,-111,1,6,50,589,"Malioboro, Yogyakarta",478,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:07.900877+07:00,"2025-08-10T01-50-07.900877+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:50:00+07:00
748,-336,1,6,50,1227,"Kota Gede, Yogyakarta",891,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:08.091105+07:00,"2025-08-10T01-50-08.091105+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:50:00+07:00
749,-277,1,6,50,1114,"Prawirotaman, Yogyakarta",837,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:50:08.234655+07:00,"2025-08-10T01-50-08.234655+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:50:00+07:00
750,-62,1,6,55,464,"Stasiun Lempuyangan, Yogyakarta",402,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:17.259902+07:00,"2025-08-10T01-55-17.259902+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 01:55:00+07:00
751,-102,1,6,55,543,"Stasiun Tugu, Yogyakarta",441,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:17.413083+07:00,"2025-08-10T01-55-17.413083+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 01:55:00+07:00
752,-106,1,6,55,518,"Tugu Jogja, Yogyakarta",412,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:17.553250+07:00,"2025-08-10T01-55-17.553250+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 01:55:00+07:00
753,-105,1,6,55,589,"Malioboro, Yogyakarta",484,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:17.717716+07:00,"2025-08-10T01-55-17.717716+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 01:55:00+07:00
754,-340,1,6,55,1227,"Kota Gede, Yogyakarta",887,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:17.917129+07:00,"2025-08-10T01-55-17.917129+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 01:55:00+07:00
755,-277,1,6,55,1114,"Prawirotaman, Yogyakarta",837,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 01:55:18.120487+07:00,"2025-08-10T01-55-18.120487+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 01:55:00+07:00
756,-71,2,6,0,464,"Stasiun Lempuyangan, Yogyakarta",393,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:24.479363+07:00,"2025-08-10T02-00-24.479363+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 02:00:00+07:00
757,-89,2,6,0,543,"Stasiun Tugu, Yogyakarta",454,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:24.625948+07:00,"2025-08-10T02-00-24.625948+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 02:00:00+07:00
758,-145,2,6,0,533,"Tugu Jogja, Yogyakarta",388,2749,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:24.764770+07:00,"2025-08-10T02-00-24.764770+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 02:00:00+07:00
759,-108,2,6,0,589,"Malioboro, Yogyakarta",481,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:24.856210+07:00,"2025-08-10T02-00-24.856210+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 02:00:00+07:00
760,-318,2,6,0,1227,"Kota Gede, Yogyakarta",909,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:25.108295+07:00,"2025-08-10T02-00-25.108295+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 02:00:00+07:00
761,-280,2,6,0,1114,"Prawirotaman, Yogyakarta",834,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:00:25.320528+07:00,"2025-08-10T02-00-25.320528+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 02:00:00+07:00
762,-69,2,6,5,464,"Stasiun Lempuyangan, Yogyakarta",395,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:30.758370+07:00,"2025-08-10T02-05-30.758370+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 02:05:00+07:00
763,-89,2,6,5,543,"Stasiun Tugu, Yogyakarta",454,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:30.858169+07:00,"2025-08-10T02-05-30.858169+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 02:05:00+07:00
764,-145,2,6,5,533,"Tugu Jogja, Yogyakarta",388,2749,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:30.982140+07:00,"2025-08-10T02-05-30.982140+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 02:05:00+07:00
765,-122,2,6,5,589,"Malioboro, Yogyakarta",467,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:31.149267+07:00,"2025-08-10T02-05-31.149267+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 02:05:00+07:00
766,-336,2,6,5,1227,"Kota Gede, Yogyakarta",891,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:31.353336+07:00,"2025-08-10T02-05-31.353336+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 02:05:00+07:00
767,-284,2,6,5,1114,"Prawirotaman, Yogyakarta",830,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:05:31.487727+07:00,"2025-08-10T02-05-31.487727+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 02:05:00+07:00
768,-61,2,6,10,464,"Stasiun Lempuyangan, Yogyakarta",403,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.017786+07:00,"2025-08-10T02-10-38.017786+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 02:10:00+07:00
769,-90,2,6,10,543,"Stasiun Tugu, Yogyakarta",453,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.130693+07:00,"2025-08-10T02-10-38.130693+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 02:10:00+07:00
770,-111,2,6,10,518,"Tugu Jogja, Yogyakarta",407,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.222338+07:00,"2025-08-10T02-10-38.222338+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 02:10:00+07:00
771,-118,2,6,10,589,"Malioboro, Yogyakarta",471,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.375133+07:00,"2025-08-10T02-10-38.375133+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 02:10:00+07:00
772,-319,2,6,10,1227,"Kota Gede, Yogyakarta",908,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.542654+07:00,"2025-08-10T02-10-38.542654+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 02:10:00+07:00
773,-256,2,6,10,1114,"Prawirotaman, Yogyakarta",858,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:10:38.735413+07:00,"2025-08-10T02-10-38.735413+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 02:10:00+07:00
774,-73,2,6,15,464,"Stasiun Lempuyangan, Yogyakarta",391,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:43.907797+07:00,"2025-08-10T02-15-43.907797+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 02:15:00+07:00
775,-95,2,6,15,543,"Stasiun Tugu, Yogyakarta",448,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:44.109524+07:00,"2025-08-10T02-15-44.109524+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 02:15:00+07:00
776,-110,2,6,15,518,"Tugu Jogja, Yogyakarta",408,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:44.261760+07:00,"2025-08-10T02-15-44.261760+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 02:15:00+07:00
777,-138,2,6,15,589,"Malioboro, Yogyakarta",451,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:44.358170+07:00,"2025-08-10T02-15-44.358170+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 02:15:00+07:00
778,-348,2,6,15,1227,"Kota Gede, Yogyakarta",879,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:44.658564+07:00,"2025-08-10T02-15-44.658564+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 02:15:00+07:00
779,-275,2,6,15,1114,"Prawirotaman, Yogyakarta",839,6342,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:15:44.890710+07:00,"2025-08-10T02-15-44.890710+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-10 02:15:00+07:00
780,-80,2,6,20,464,"Stasiun Lempuyangan, Yogyakarta",384,2618,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:20:51.660452+07:00,"2025-08-10T02-20-51.660452+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-10 02:20:00+07:00
781,-96,2,6,20,543,"Stasiun Tugu, Yogyakarta",447,3008,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:20:51.824143+07:00,"2025-08-10T02-20-51.824143+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-10 02:20:00+07:00
782,-114,2,6,20,518,"Tugu Jogja, Yogyakarta",404,2816,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:20:51.915276+07:00,"2025-08-10T02-20-51.915276+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-10 02:20:00+07:00
783,-130,2,6,20,589,"Malioboro, Yogyakarta",459,3486,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:20:52.010782+07:00,"2025-08-10T02-20-52.010782+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-10 02:20:00+07:00
784,-350,2,6,20,1227,"Kota Gede, Yogyakarta",877,7740,"Universitas Gadjah Mada, Yogyakarta",True,2025-08-10 02:20:52.224555+07:00,"2025-08-10T02-20-52.224555+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-10 02:20:00+07:00
